id,symbol,side,price,quantity,timestamp,order_id,user_id,created_at
111,CPOOLUSDT,buy,0.24029,41.57,1712291126930,2230000000177197154,1,2025-04-08 07:48:54
112,CPOOLUSDT,buy,0.24029,17.41,1712291126930,2230000000177197153,1,2025-04-08 07:48:54
113,CPOOLUSDT,buy,0.24029,49.12,1712291126930,2230000000177197152,1,2025-04-08 07:48:54
114,CPOOLUSDT,buy,0.17,470.58,1712942972098,2230000000192763172,1,2025-04-08 07:48:54
115,CPOOLUSDT,buy,0.182,76.43,1712935326014,2230000000192398522,1,2025-04-08 07:48:54
116,CPOOLUSDT,buy,0.182,216.59,1712935318418,2230000000192398277,1,2025-04-08 07:48:54
117,CPOOLUSDT,buy,0.182,178.02,1712935315193,2230000000192398224,1,2025-04-08 07:48:54
118,CPOOLUSDT,buy,0.182,353.13,1712935297987,2230000000192397889,1,2025-04-08 07:48:54
119,CPOOLUSDT,sell,0.1857,109.96,1713955336029,2230000000215600515,1,2025-04-08 07:48:54
120,CPOOLUSDT,buy,0.18169,7.29,1713952545442,2230000000215559348,1,2025-04-08 07:48:54
121,CPOOLUSDT,buy,0.18169,36.39,1713952524297,2230000000215558948,1,2025-04-08 07:48:54
122,CPOOLUSDT,buy,0.18169,66.4,1713952524297,2230000000215558947,1,2025-04-08 07:48:54
123,CPOOLUSDT,sell,0.18602,109.79,1713937955635,2230000000215354923,1,2025-04-08 07:48:54
124,CPOOLUSDT,buy,0.182,109.9,1713934306107,2230000000215293124,1,2025-04-08 07:48:54
125,CPOOLUSDT,sell,0.2065,197.79,1713676380263,2230000000211120313,1,2025-04-08 07:48:54
126,CPOOLUSDT,buy,0.20025,99.88,1713673933882,2230000000211092292,1,2025-04-08 07:48:54
127,CPOOLUSDT,buy,0.20387,98.11,1713652527730,2230000000210808594,1,2025-04-08 07:48:54
128,CPOOLUSDT,sell,0.18406,48.87,1713529460931,2230000000208549890,1,2025-04-08 07:48:54
129,CPOOLUSDT,sell,0.18406,62.06,1713529361792,2230000000208547460,1,2025-04-08 07:48:54
130,CPOOLUSDT,buy,0.18009,111.05,1713527062403,2230000000208488594,1,2025-04-08 07:48:54
131,CPOOLUSDT,buy,0.16099,631.35,1714189652585,2230000000219324268,1,2025-04-08 07:48:54
132,CPOOLUSDT,sell,0.15252,133.89,1714979734337,2230000000230865446,1,2025-04-08 07:48:54
133,CPOOLUSDT,buy,0.14923,134.03,1714975886518,2230000000230815180,1,2025-04-08 07:48:54
134,CPOOLUSDT,sell,0.15596,130.94,1714769013116,2230000000228465443,1,2025-04-08 07:48:54
135,CPOOLUSDT,buy,0.15259,8.27,1714754323167,2230000000228280080,1,2025-04-08 07:48:54
136,CPOOLUSDT,buy,0.15259,38.37,1714754301485,2230000000228279679,1,2025-04-08 07:48:54
137,CPOOLUSDT,buy,0.15259,84.44,1714754301485,2230000000228279678,1,2025-04-08 07:48:54
138,CPOOLUSDT,buy,0.1526,524.24,1714754024717,2230000000228274397,1,2025-04-08 07:48:54
139,CPOOLUSDT,sell,0.16554,92.8,1716230864497,2230000000245044914,1,2025-04-08 07:48:54
140,CPOOLUSDT,sell,0.16554,30.56,1716230864462,2230000000245044913,1,2025-04-08 07:48:54
141,CPOOLUSDT,buy,0.16196,123.49,1716228627885,2230000000245018838,1,2025-04-08 07:48:54
142,CPOOLUSDT,sell,0.15549,66.56,1715930682254,2230000000241906491,1,2025-04-08 07:48:54
143,CPOOLUSDT,sell,0.15562,49.79,1715930682254,2230000000241906490,1,2025-04-08 07:48:54
144,CPOOLUSDT,sell,0.15562,49.79,1715930682254,2230000000241906489,1,2025-04-08 07:48:54
145,CPOOLUSDT,sell,0.15565,360.59,1715930682254,2230000000241906488,1,2025-04-08 07:48:54
146,CPOOLUSDT,sell,0.15579,90.69,1715930682254,2230000000241906487,1,2025-04-08 07:48:54
147,CPOOLUSDT,sell,0.1558,197.37,1715930682254,2230000000241906486,1,2025-04-08 07:48:54
148,CPOOLUSDT,sell,0.15604,96.95,1715930682254,2230000000241906485,1,2025-04-08 07:48:54
149,CPOOLUSDT,sell,0.15605,197.37,1715930682254,2230000000241906484,1,2025-04-08 07:48:54
150,CPOOLUSDT,sell,0.15607,66.43,1715930682254,2230000000241906483,1,2025-04-08 07:48:54
151,CPOOLUSDT,sell,0.15607,197.37,1715930682254,2230000000241906482,1,2025-04-08 07:48:54
152,CPOOLUSDT,sell,0.19994,509.67,1716944863286,2230000000256586920,1,2025-04-08 07:48:54
153,CPOOLUSDT,buy,0.18523,182.48,1716871478161,2230000000255399930,1,2025-04-08 07:48:54
154,CPOOLUSDT,buy,0.19641,132.38,1716863973183,2230000000255265770,1,2025-04-08 07:48:54
155,CPOOLUSDT,buy,0.20298,40.92,1716837499534,2230000000254850133,1,2025-04-08 07:48:54
156,CPOOLUSDT,buy,0.20298,25.3,1716837082451,2230000000254843102,1,2025-04-08 07:48:54
157,CPOOLUSDT,buy,0.20298,32.32,1716837082442,2230000000254843101,1,2025-04-08 07:48:54
158,CPOOLUSDT,buy,0.20665,96.79,1716825863765,2230000000254635322,1,2025-04-08 07:48:54
159,CPOOLUSDT,sell,0.21531,94.84,1716584395238,2230000000251410749,1,2025-04-08 07:48:54
160,CPOOLUSDT,buy,0.21066,94.94,1716582143076,2230000000251386233,1,2025-04-08 07:48:54
161,CPOOLUSDT,sell,0.18791,108.68,1716503624003,2230000000250101051,1,2025-04-08 07:48:54
162,CPOOLUSDT,buy,0.18385,108.79,1716502406394,2230000000250082205,1,2025-04-08 07:48:54
163,CPOOLUSDT,sell,0.22276,189.92,1717492793575,2230000000263787857,1,2025-04-08 07:48:54
164,CPOOLUSDT,sell,0.22281,138.01,1717492793575,2230000000263787856,1,2025-04-08 07:48:54
165,CPOOLUSDT,sell,0.22283,51.36,1717492793575,2230000000263787855,1,2025-04-08 07:48:54
166,CPOOLUSDT,sell,0.22306,82.31,1717492793575,2230000000263787854,1,2025-04-08 07:48:54
167,CPOOLUSDT,sell,0.22328,45.43,1717492793575,2230000000263787853,1,2025-04-08 07:48:54
168,CPOOLUSDT,sell,0.22328,159.63,1717492793575,2230000000263787852,1,2025-04-08 07:48:54
169,CPOOLUSDT,buy,0.19175,240.36,1718090527303,2230000000272712523,1,2025-04-08 07:48:54
170,CPOOLUSDT,buy,0.19174,123.31,1718090527303,2230000000272712522,1,2025-04-08 07:48:54
171,CPOOLUSDT,buy,0.19171,102.45,1718090527303,2230000000272712521,1,2025-04-08 07:48:54
172,CPOOLUSDT,buy,0.1916,70.69,1718090527303,2230000000272712520,1,2025-04-08 07:48:54
173,CPOOLUSDT,buy,0.19157,9.97,1718090527303,2230000000272712519,1,2025-04-08 07:48:54
174,CPOOLUSDT,buy,0.19156,119.43,1718090527303,2230000000272712518,1,2025-04-08 07:48:54
175,CPOOLUSDT,buy,0.11058,510,1720405499431,2230000000296917699,1,2025-04-08 07:48:54
176,CPOOLUSDT,sell,0.15242,133.97,1721187647918,2230000000304351320,1,2025-04-08 07:48:54
177,CPOOLUSDT,buy,0.14901,134.22,1721179881585,2230000000304272713,1,2025-04-08 07:48:54
178,CPOOLUSDT,buy,0.15289,170.06,1721742227346,2230000000309991362,1,2025-04-08 07:48:54
179,CPOOLUSDT,buy,0.15801,20.92,1721722144068,2230000000309694774,1,2025-04-08 07:48:54
180,CPOOLUSDT,buy,0.15801,32.99,1721722142939,2230000000309694772,1,2025-04-08 07:48:54
181,CPOOLUSDT,buy,0.15801,72.67,1721722142203,2230000000309694769,1,2025-04-08 07:48:54
182,CPOOLUSDT,buy,0.16102,8.57,1721721137716,2230000000309685198,1,2025-04-08 07:48:54
183,CPOOLUSDT,buy,0.161,16.32,1721721077157,2230000000309684953,1,2025-04-08 07:48:54
184,CPOOLUSDT,buy,0.161,99.34,1721721077157,2230000000309684952,1,2025-04-08 07:48:54
185,CPOOLUSDT,sell,0.15564,654.75,1722014889185,2230000000312685785,1,2025-04-08 07:48:54
186,CPOOLUSDT,buy,0.09882,60.74,1722658111861,2230000000318256016,1,2025-04-08 07:48:54
187,CPOOLUSDT,buy,0.09882,182.14,1722658111832,2230000000318256015,1,2025-04-08 07:48:54
188,CPOOLUSDT,buy,0.09882,182.14,1722658111827,2230000000318256014,1,2025-04-08 07:48:54
189,CPOOLUSDT,buy,0.09882,182.14,1722658111818,2230000000318256013,1,2025-04-08 07:48:54
190,CPOOLUSDT,buy,0.11645,686.93,1722565870509,2230000000317331331,1,2025-04-08 07:48:54
191,CPOOLUSDT,sell,0.10046,203.45,1723282050331,2230000000325315176,1,2025-04-08 07:48:54
192,CPOOLUSDT,buy,0.09813,63.59,1723274898748,2230000000325265462,1,2025-04-08 07:48:54
193,CPOOLUSDT,buy,0.09813,48.38,1723274898748,2230000000325265461,1,2025-04-08 07:48:54
194,CPOOLUSDT,buy,0.09813,91.85,1723274898748,2230000000325265460,1,2025-04-08 07:48:54
195,CPOOLUSDT,sell,0.13129,583.65,1724689224684,2230000000336262734,1,2025-04-08 07:48:54
196,CPOOLUSDT,sell,0.1313,200,1724689188644,2230000000336262163,1,2025-04-08 07:48:54
197,CPOOLUSDT,sell,0.13131,53.47,1724689188644,2230000000336262162,1,2025-04-08 07:48:54
198,CPOOLUSDT,sell,0.13132,28.27,1724689188644,2230000000336262161,1,2025-04-08 07:48:54
199,CPOOLUSDT,sell,0.13132,56.45,1724689188644,2230000000336262160,1,2025-04-08 07:48:54
200,CPOOLUSDT,sell,0.13163,56.45,1724689188644,2230000000336262159,1,2025-04-08 07:48:54
201,CPOOLUSDT,sell,0.13164,84.72,1724689188644,2230000000336262158,1,2025-04-08 07:48:54
202,CPOOLUSDT,sell,0.12395,873.74,1724473838374,2230000000334338558,1,2025-04-08 07:48:54
203,CPOOLUSDT,sell,0.12395,12.1,1724470392048,2230000000334317214,1,2025-04-08 07:48:54
204,CPOOLUSDT,buy,0.10329,774.51,1725617357648,2230000000343848626,1,2025-04-08 07:48:54
205,CPOOLUSDT,buy,0.102,373.11,1725617061981,2230000000343846836,1,2025-04-08 07:48:54
206,CPOOLUSDT,buy,0.10762,557.51,1725568039176,2230000000343521755,1,2025-04-08 07:48:54
207,CPOOLUSDT,sell,0.1737,45.78,1729580963952,2230000000397119561,1,2025-04-08 07:48:54
208,CPOOLUSDT,sell,0.1737,142.82,1729578610677,2230000000397094803,1,2025-04-08 07:48:54
209,CPOOLUSDT,sell,0.1737,374.22,1729578599391,2230000000397094677,1,2025-04-08 07:48:54
210,CPOOLUSDT,sell,0.17371,55.43,1729578599391,2230000000397094676,1,2025-04-08 07:48:54
211,CPOOLUSDT,sell,0.22989,199.9,1730224377097,2230000000404454160,1,2025-04-08 07:48:54
212,CPOOLUSDT,sell,0.22989,108.58,1730224377093,2230000000404454159,1,2025-04-08 07:48:54
213,CPOOLUSDT,sell,0.22989,39.28,1730224376998,2230000000404454156,1,2025-04-08 07:48:54
214,CPOOLUSDT,sell,0.19533,291.88,1730087902571,2230000000402827111,1,2025-04-08 07:48:54
215,CPOOLUSDT,sell,0.19534,171.8,1730087902571,2230000000402827110,1,2025-04-08 07:48:54
216,CPOOLUSDT,sell,0.48,521.65,1733827578883,2230000000493733391,1,2025-04-08 07:48:54
217,CPOOLUSDT,buy,0.45634,118.39,1734533833104,2230000000511320813,1,2025-04-08 07:48:54
218,CPOOLUSDT,buy,0.45634,13.09,1734433465845,2230000000509421621,1,2025-04-08 07:48:54
219,CPOOLUSDT,sell,0.53182,7.57,1734122653285,2230000000502583804,1,2025-04-08 07:48:54
220,CPOOLUSDT,sell,0.53182,75.43,1734122653082,2230000000502583800,1,2025-04-08 07:48:54
221,CPOOLUSDT,sell,0.53182,177.83,1734122653017,2230000000502583797,1,2025-04-08 07:48:54
222,CPOOLUSDT,sell,0.5,210.9,1734627284643,2230000000514515442,1,2025-04-08 07:48:54
223,CPOOLUSDT,buy,0.25528,66.66,1736770257974,2230000000544036007,1,2025-04-08 07:48:54
224,CPOOLUSDT,buy,0.24614,80,1738517786888,2230000000570281911,1,2025-04-08 07:48:54
225,BTCUSDT,buy,36200,0.002762,1699923562769,2290000000081928220,1,2025-04-08 16:33:58
226,BTCUSDT,buy,36700,0.002724,1699886547157,2290000000081754102,1,2025-04-08 16:33:58
227,BTCUSDT,sell,64839.13,0.000963,1709548835169,2290000000113861445,1,2025-04-08 16:33:58
228,BTCUSDT,sell,108000,0.001401,1737356051788,2290000000629866375,1,2025-04-08 16:33:58
229,BTCUSDT,sell,103163.19,0.004203,1737196193404,2290000000624219881,1,2025-04-08 16:33:58
230,ARBUSDT,sell,1.045,30,1699038392915,2250000000081758721,1,2025-04-08 17:33:08
231,ARBUSDT,buy,1.13,132.74,1699848847055,2250000000084734499,1,2025-04-08 17:33:08
232,ARBUSDT,buy,1.07,74.76,1700215768518,2250000000086087459,1,2025-04-08 17:33:08
233,ARBUSDT,buy,1,100,1701082121919,2250000000089533409,1,2025-04-08 17:33:08
234,ARBUSDT,sell,1.25,31.79,1702423605633,2250000000094504708,1,2025-04-08 17:33:08
235,ARBUSDT,sell,1.175,95.38,1702014754124,2250000000092770715,1,2025-04-08 17:33:08
236,ARBUSDT,buy,1.25,80,1703612489340,2250000000100221742,1,2025-04-08 17:33:08
237,ARBUSDT,sell,1.4,50.1,1703545407822,2250000000099773924,1,2025-04-08 17:33:08
238,ARBUSDT,sell,1.32,100.2,1703242964742,2250000000098226035,1,2025-04-08 17:33:08
239,ARBUSDT,buy,1.621,39.37,1704283945144,2250000000104257797,1,2025-04-08 17:33:08
240,ARBUSDT,sell,1.82,23.97,1704240984978,2250000000103787411,1,2025-04-08 17:33:08
241,ARBUSDT,sell,2.1,42.87,1704388524173,2250000000105616201,1,2025-04-08 17:33:08
242,ARBUSDT,buy,1.585,19.7,1706015928428,2250000000114939004,1,2025-04-08 17:33:08
243,ARBUSDT,sell,1.9,19.68,1706590288062,2250000000116974613,1,2025-04-08 17:33:08
244,ARBUSDT,sell,1.826,43.98,1707232771815,2250000000118979137,1,2025-04-08 17:33:08
245,ARBUSDT,sell,2.053,21.99,1707759797062,2250000000121065853,1,2025-04-08 17:33:08
246,ARBUSDT,buy,1.958,60.59,1708444485132,2250000000125500520,1,2025-04-08 17:33:08
